Wall time,Step,Value
1710128266.674044,9725,670.7999877929688
1710128268.578688,9735,670.0
1710128281.2786353,9800,525.0
1710128282.2175267,9805,526.7999877929688
1710128287.6169367,9830,685.4000244140625
1710128301.224817,9895,674.0
1710128383.784126,10350,386.79998779296875
1710128392.3777897,10395,674.7999877929688
1710128400.9712749,10445,669.7999877929688
1710128410.6886473,10500,676.4000244140625
1710128423.6277225,10570,523.2000122070312
1710128424.4632485,10575,669.7999877929688
1710128427.6854439,10595,671.0
1710128428.7112656,10600,678.0
1710128445.0770075,10695,665.4000244140625
1710128691.2713056,10970,566.5999755859375
1710128710.9091673,11045,669.4000244140625
1710128718.3637543,11075,665.2000122070312
1710128742.8439248,11195,672.2000122070312
1710128748.835088,11220,673.4000244140625
1710128817.9039218,11580,670.2000122070312
1710128820.875763,11595,515.2000122070312
1710128843.2676878,11710,670.4000244140625
1710128859.3742414,11795,487.79998779296875
1710128890.4097805,11970,680.7999877929688
1710128944.0620925,12180,722.4000244140625
1710128950.4876134,12205,702.7999877929688
1710128964.785658,12270,520.7999877929688
1710128972.779606,12310,670.2000122070312
1710128975.4535909,12325,670.5999755859375
1710128994.77368,12425,674.0
1710129007.670306,12490,671.7999877929688
1710129012.7805727,12515,675.7999877929688
1710129026.2340884,12585,527.0
1710129028.2883604,12595,662.7999877929688
1710129036.6418257,12640,671.2000122070312
1710129039.0220864,12650,662.5999755859375
1710129078.9191208,12830,343.0
1710129091.7490127,12885,677.0
1710129092.7484407,12890,669.7999877929688
1710129102.520796,12940,388.3999938964844
1710129111.9566085,12995,676.7999877929688
1710129117.8905249,13030,528.2000122070312
1710129128.2377,13095,672.5999755859375
1710129134.9945607,13135,534.0
1710129141.87041,13175,672.7999877929688
1710129148.7502394,13215,675.5999755859375
1710129170.923227,13350,664.7999877929688
1710129174.3860564,13370,671.7999877929688
1710129181.8077867,13405,673.2000122070312
1710129185.147467,13420,671.2000122070312
1710129187.413964,13430,678.0
1710129190.653597,13445,688.7999877929688
1710129194.753053,13465,682.4000244140625
1710129204.2244165,13510,680.0
1710129209.559034,13540,677.2000122070312
1710129213.8671436,13565,683.5999755859375
1710129217.2955868,13585,537.5999755859375
1710129228.4469695,13645,675.5999755859375
1710129229.4009738,13650,671.5999755859375
1710129233.0348167,13670,676.4000244140625
1710129237.8801494,13695,676.7999877929688
1710129239.0560217,13700,675.2000122070312
1710129251.829936,13765,676.7999877929688
1710129252.7668746,13770,679.4000244140625
1710129253.6718814,13775,674.4000244140625
1710129258.5066998,13800,682.7999877929688
1710129263.6117961,13825,532.7999877929688
1710129266.1742716,13840,533.2000122070312
1710129275.0980306,13890,671.7999877929688
1710129281.3873343,13925,532.0
1710129305.049631,14060,675.2000122070312
1710129323.5974057,14170,675.2000122070312
1710129332.7764435,14220,675.4000244140625
1710129348.0047846,14305,672.7999877929688
1710129348.8275766,14310,675.2000122070312
1710129397.512597,14605,671.5999755859375
1710129408.5728931,14670,672.4000244140625
1710129425.5349529,14760,672.0
1710129428.6217556,14775,672.4000244140625
1710129435.7088573,14810,678.4000244140625
1710129438.7281277,14825,529.2000122070312
1710129446.6394734,14865,671.2000122070312
1710129490.1399128,15095,674.7999877929688
1710129505.050616,15170,672.2000122070312
1710129516.6845393,15235,670.7999877929688
1710129547.7975562,15415,673.4000244140625
1710129548.6185806,15420,675.4000244140625
1710129564.445955,15515,676.4000244140625
1710129565.2367601,15520,675.5999755859375
1710129566.0963566,15525,672.5999755859375
1710129574.652615,15575,678.7999877929688
1710129577.9344423,15595,672.7999877929688
1710129578.9225242,15600,668.7999877929688
1710129579.6553636,15605,388.79998779296875
1710129585.6651638,15640,675.2000122070312
1710129601.643329,15725,676.4000244140625
1710129625.714462,15865,677.2000122070312
1710129641.4768627,15960,673.2000122070312
1710129647.4967623,15995,679.2000122070312
1710129651.7655132,16020,678.0
1710129664.5501118,16085,675.5999755859375
1710129667.9828424,16100,701.2000122070312
1710129677.8878536,16145,700.4000244140625
1710129690.4336944,16205,672.7999877929688
1710129713.0520704,16325,674.0
1710129715.8613982,16340,531.0
1710129752.9691038,16530,680.4000244140625
1710129782.4955852,16700,532.7999877929688
1710129795.804198,16780,672.7999877929688
1710129811.4586082,16870,673.2000122070312
1710129820.7933974,16920,668.5999755859375
1710129821.6201093,16925,669.5999755859375
1710129828.4274223,16965,670.5999755859375
1710129838.0136492,17020,670.5999755859375
1710129849.4120986,17090,668.4000244140625
1710129884.1902547,17305,675.5999755859375
1710129900.809905,17415,674.7999877929688
1710129901.4425926,17420,677.7999877929688
1710129905.936383,17455,676.0
1710129907.7187097,17465,672.4000244140625
1710129912.9836695,17500,674.5999755859375
1710129932.5472362,17630,680.7999877929688
1710129944.7999153,17720,672.5999755859375
1710129960.2278717,17830,671.5999755859375
1710129962.6491323,17845,668.4000244140625
1710129968.1046836,17880,673.5999755859375
1710129977.683602,17940,670.5999755859375
1710129987.1776464,18000,674.2000122070312
1710129997.9369605,18065,674.7999877929688
1710129998.589132,18070,672.2000122070312
1710130000.0304306,18080,673.4000244140625
1710130010.044832,18150,674.4000244140625
1710130027.4027798,18270,672.2000122070312
1710130029.3274188,18285,535.5999755859375
1710130030.6414883,18295,673.5999755859375
1710130032.074228,18305,675.2000122070312
1710130034.0414486,18320,669.4000244140625
1710130036.6411192,18340,677.5999755859375
1710130038.5780382,18355,531.7999877929688
1710130051.087926,18450,675.2000122070312
1710130057.7563038,18500,525.0
1710130065.402414,18560,670.0
1710130068.6633964,18585,675.5999755859375
1710130089.35985,18725,674.2000122070312
1710130091.773252,18740,671.0
1710130095.56009,18765,674.4000244140625
1710130096.3229468,18770,673.0
1710130102.3443549,18805,682.2000122070312
1710130104.0872788,18815,680.5999755859375
1710130117.6210093,18910,560.7999877929688
1710130118.3823724,18915,690.4000244140625
1710130121.6181514,18935,701.7999877929688
1710130123.822841,18950,677.5999755859375
1710130167.3322976,19240,669.4000244140625
1710130168.9134676,19250,679.2000122070312
1710130176.872033,19300,675.5999755859375
1710130183.9518576,19345,674.2000122070312
1710130209.1231294,19510,675.4000244140625
1710130215.9604216,19555,674.4000244140625
1710130218.9695516,19575,674.2000122070312
1710130223.628174,19605,671.0
1710130232.8276641,19665,381.0
1710130234.7067344,19680,676.7999877929688
1710130247.3632572,19765,669.2000122070312
1710130257.0620358,19830,676.0
1710130262.7859643,19875,528.7999877929688
1710130266.8798382,19905,669.4000244140625
1710130287.249416,20060,675.4000244140625
1710130288.5447857,20070,674.2000122070312
1710130294.3373897,20115,678.0
1710130301.55034,20170,668.4000244140625
1710130305.6595576,20200,675.2000122070312
1710130310.3188627,20235,673.5999755859375
1710130338.43676,20420,673.4000244140625
1710130356.7290368,20545,671.7999877929688
1710130360.573904,20575,527.2000122070312
1710130364.7327104,20605,671.0
1710130366.7598348,20620,673.7999877929688
1710130382.7966,20730,673.0
1710130412.2952545,20905,673.5999755859375
1710130420.6410294,20960,674.0
1710130432.736162,21035,675.4000244140625
1710130448.4496286,21135,672.0
1710130462.4949272,21230,676.4000244140625
1710130464.6294513,21245,674.7999877929688
1710130466.8361232,21260,673.7999877929688
1710130470.4302814,21285,533.2000122070312
1710130513.839799,21590,675.5999755859375
1710130517.9683146,21615,674.0
1710130521.428245,21640,672.4000244140625
1710130525.9916706,21670,674.7999877929688
1710130560.118758,21895,668.2000122070312
1710130573.5201366,21975,671.7999877929688
1710130595.5404553,22110,671.7999877929688
1710130605.3638794,22175,668.5999755859375
1710130611.7911913,22215,671.2000122070312
1710130621.790751,22270,668.7999877929688
1710130630.963596,22330,669.4000244140625
1710130647.850946,22445,665.0
1710130653.040114,22475,674.0
1710130675.93845,22625,673.2000122070312
1710130685.5360382,22675,669.2000122070312
1710130688.4777648,22695,672.7999877929688
1710130705.3335462,22820,674.7999877929688
1710130708.08004,22840,673.5999755859375
1710130711.9498017,22870,672.4000244140625
1710130735.5606163,23045,674.0
1710130738.035093,23060,670.7999877929688
1710130763.1890478,23245,674.7999877929688
1710130769.8395529,23290,677.5999755859375
1710130770.5885584,23295,673.2000122070312
1710130776.4224186,23335,675.2000122070312
1710130784.8307052,23390,672.4000244140625
1710130790.131565,23430,675.2000122070312
1710130792.6059186,23450,671.5999755859375
1710130793.8968112,23460,673.7999877929688
1710130798.2418814,23490,533.5999755859375
1710130805.719548,23535,671.2000122070312
1710130812.7027826,23580,676.4000244140625
1710130825.6214275,23650,677.2000122070312
1710130830.462472,23685,674.7999877929688
1710130845.9870293,23795,675.2000122070312
1710130851.1763184,23830,672.7999877929688
1710130855.2622366,23860,671.7999877929688
1710130858.5948467,23880,670.0
1710130859.3853729,23885,671.5999755859375
1710130883.4711401,24020,675.2000122070312
1710130885.9017751,24035,674.7999877929688
1710130888.313137,24050,674.4000244140625
1710130891.5061135,24070,677.5999755859375
1710130903.6125333,24150,676.0
1710130905.2082233,24160,675.5999755859375
1710130906.8403409,24170,674.7999877929688
1710130907.5969636,24175,676.0
1710130908.3530364,24180,679.0
1710130914.602509,24220,676.7999877929688
1710130944.8651876,24410,673.0
1710130953.9716496,24475,674.0
1710130965.75989,24550,674.7999877929688
1710130980.78263,24645,670.5999755859375
1710130984.0445745,24665,673.4000244140625
1710130989.5976274,24700,675.0
1710130992.3928335,24720,677.2000122070312
1710130995.8075411,24745,671.4000244140625
1710131017.518476,24900,681.0
1710131025.9514565,24955,673.0
1710131049.7032497,25115,680.0
1710131068.7776735,25235,675.7999877929688
1710131082.421972,25330,672.7999877929688
1710131092.069154,25395,677.5999755859375
1710131092.9651394,25400,677.2000122070312
1710131099.0549037,25440,677.5999755859375
1710131100.734049,25450,676.7999877929688
1710131104.545095,25475,678.4000244140625
1710131132.8341875,25660,676.4000244140625
1710131135.6432533,25680,677.2000122070312
1710131138.650837,25700,673.5999755859375
1710131146.6269696,25755,673.5999755859375
1710131147.296619,25760,675.5999755859375
1710131148.5608401,25770,676.0
1710131149.446729,25775,677.2000122070312
1710131174.8149722,25935,674.4000244140625
1710131183.5464294,25990,676.7999877929688
1710131185.327116,26000,674.7999877929688
1710131189.7606874,26025,676.0
1710131191.459233,26035,675.2000122070312
1710131200.9711263,26090,676.0
1710131207.0774028,26125,677.5999755859375
1710131216.6511128,26190,672.4000244140625
1710131227.4563448,26265,679.2000122070312
1710131233.2910554,26310,676.7999877929688
1710131235.4629154,26325,679.5999755859375
1710131256.1032066,26475,672.4000244140625
1710131272.6983886,26590,669.7999877929688
1710131273.3817868,26595,532.7999877929688
1710131275.7904463,26610,671.2000122070312
1710131277.3732185,26620,678.7999877929688
1710131280.6248236,26640,672.7999877929688
1710131285.272056,26670,527.7999877929688
1710131307.4107869,26810,673.2000122070312
1710131312.8725367,26850,675.2000122070312
1710131329.0278382,26965,670.4000244140625
1710131335.557475,27010,674.7999877929688
1710131336.3957622,27015,674.2000122070312
1710131371.1156495,27225,675.5999755859375
1710131378.385716,27270,676.7999877929688
1710131380.9230382,27285,677.2000122070312
1710131382.463244,27295,674.0
1710131415.4790807,27520,674.5999755859375
1710131419.0776439,27545,673.5999755859375
1710131419.791806,27550,676.7999877929688
1710131427.7541556,27605,675.5999755859375
1710131445.4605396,27725,676.7999877929688
1710131461.4979527,27835,677.2000122070312
1710131490.5956442,28020,676.0
1710131529.0958948,28265,678.0
1710131540.6471562,28335,675.0
1710131584.7652545,28615,676.0
1710131590.5617318,28650,677.2000122070312
1710131607.3630009,28760,531.2000122070312
1710131609.5377657,28775,681.5999755859375
1710131610.835946,28785,678.5999755859375
1710131611.492198,28790,677.2000122070312
1710131627.3140218,28905,675.2000122070312
1710131633.7099154,28945,675.7999877929688
1710131666.701056,29160,674.7999877929688
1710131691.4604437,29330,674.4000244140625
1710131701.7064552,29395,674.7999877929688
1710131704.2168057,29410,677.0
1710131756.7192948,29740,675.5999755859375
1710131763.0824304,29780,671.4000244140625
1710131769.1852484,29820,671.2000122070312
1710131781.872006,29905,677.5999755859375
1710131788.3929296,29950,675.5999755859375
1710131793.4211848,29985,672.4000244140625
1710131798.0057592,30015,676.7999877929688
1710131802.1325998,30045,676.7999877929688
1710131828.7769635,30225,676.4000244140625
1710131834.5238795,30265,675.5999755859375
1710131851.91808,30380,679.0
1710131853.313241,30390,675.0
1710131854.0793772,30395,678.2000122070312
1710131878.8308039,30555,680.4000244140625
1710131880.2891076,30565,534.7999877929688
1710131895.4250333,30665,675.2000122070312
1710131899.3877196,30690,678.4000244140625
1710131901.363138,30700,669.7999877929688
1710131903.0057416,30710,676.0
1710131922.3221319,30840,676.4000244140625
1710131952.3308392,31025,675.5999755859375
1710131956.900084,31055,674.7999877929688
1710131964.8114882,31105,674.0
1710131968.1211636,31125,674.0
1710131980.3510828,31215,676.4000244140625
1710131985.6987374,31255,679.2000122070312
1710132006.593673,31395,674.4000244140625
1710132008.1599743,31405,673.5999755859375
1710132013.2392592,31440,674.0
1710132019.6295931,31480,676.7999877929688
1710132020.383064,31485,676.0
1710132022.9613156,31500,676.4000244140625
1710132033.0013123,31570,676.0
1710132043.1260498,31640,676.7999877929688
1710132045.930947,31660,676.5999755859375
1710132047.2858715,31670,675.5999755859375
1710132056.9429123,31735,676.7999877929688
1710132065.595656,31790,678.0
1710132066.32838,31795,676.4000244140625
1710132070.9771714,31820,674.7999877929688
1710132075.1041553,31845,672.4000244140625
1710132103.2960975,32030,676.0
1710132115.464491,32120,674.4000244140625
1710132128.9008706,32215,675.5999755859375
1710132132.9010763,32245,676.0
1710132139.5066104,32295,674.7999877929688
1710132149.2787247,32365,678.4000244140625
1710132161.4962137,32455,673.2000122070312
1710132167.4621875,32470,671.2000122070312
1710132190.7315388,32640,679.2000122070312
1710132192.7283924,32655,675.5999755859375
1710132198.9473052,32700,676.0
1710132202.6725135,32730,675.5999755859375
1710132205.8579552,32755,675.5999755859375
1710132214.7912278,32820,675.2000122070312
1710132217.9320488,32845,678.4000244140625
1710132228.4541428,32925,675.5999755859375
1710132231.894641,32950,676.7999877929688
1710132235.2559004,32975,677.2000122070312
1710132238.2768846,32995,675.5999755859375
1710132250.9405186,33075,678.0
1710132261.9503193,33145,678.4000244140625
1710132276.132269,33245,675.5999755859375
1710132293.2956924,33365,674.5999755859375
1710132319.5436437,33540,676.0
1710132325.0500207,33575,674.7999877929688
1710132328.8194022,33600,674.0
1710132330.4194384,33610,676.4000244140625
1710132332.105943,33620,676.0
1710132336.7258852,33650,676.0
1710132339.8163564,33670,673.2000122070312
1710132351.9918544,33750,670.7999877929688
1710132360.2477036,33805,680.0
1710132370.6084597,33880,678.0
1710132376.7524166,33925,677.5999755859375
1710132389.158999,34010,677.7999877929688
1710132402.6258583,34105,677.5999755859375
1710132414.35256,34185,676.0
1710132417.912163,34210,681.5999755859375
1710132419.325435,34220,675.2000122070312
1710132423.60194,34250,679.2000122070312
1710132430.0308235,34295,674.0
1710132441.547429,34375,674.7999877929688
1710132468.9505594,34570,679.4000244140625
1710132470.1884928,34580,528.7999877929688
1710132472.0769427,34595,680.0
1710132485.369298,34650,674.7999877929688
1710132491.0275714,34685,674.4000244140625
1710132519.1823034,34875,669.7999877929688
1710132530.8986797,34955,670.7999877929688
1710132534.2098842,34980,671.4000244140625
1710132535.468548,34990,675.4000244140625
1710132537.8188703,35005,680.4000244140625
1710132551.5180225,35090,673.7999877929688
1710132558.851112,35140,678.7999877929688
1710132559.5486827,35145,676.4000244140625
1710132571.2367427,35220,674.7999877929688
1710132578.5479846,35270,676.0
1710132601.7040813,35435,681.2000122070312
1710132622.7274518,35585,680.7999877929688
1710132625.0782075,35600,677.0
1710132629.2330754,35630,676.5999755859375
1710132655.8023279,35820,670.7999877929688
1710132664.571437,35885,675.5999755859375
1710132665.1691344,35890,674.5999755859375
1710132666.4687736,35900,677.2000122070312
1710132670.0582187,35930,675.5999755859375
1710132671.955921,35945,673.5999755859375
1710132684.0687437,36035,674.7999877929688
1710132695.6892025,36125,676.5999755859375
1710132711.3450289,36245,675.5999755859375
1710132713.822848,36265,673.7999877929688
1710132722.6997883,36325,677.5999755859375
1710132729.7410643,36370,677.5999755859375
1710132751.3052819,36510,676.7999877929688
1710132755.4520333,36540,678.0
1710132773.3942893,36670,676.7999877929688
1710132776.449207,36690,674.7999877929688
1710132778.0778463,36700,679.2000122070312
1710132788.3282516,36765,677.7999877929688
1710132792.1817534,36790,672.0
1710132799.1635816,36835,675.7999877929688
1710132807.314624,36885,674.5999755859375
1710132813.6014013,36925,675.5999755859375
1710132838.4959204,37085,677.0
1710132843.7379782,37120,673.5999755859375
1710132852.586926,37175,679.0
1710132853.2115517,37180,533.2000122070312
1710132878.014336,37320,528.0
1710132880.7496583,37340,673.0
1710132882.2492821,37350,671.0
1710132890.981338,37410,671.2000122070312
1710132907.1384916,37530,676.5999755859375
1710132916.4807017,37590,638.2000122070312
1710132921.715368,37630,680.2000122070312
1710132925.7289324,37660,676.5999755859375
1710132934.2522535,37715,681.5999755859375
1710132940.4277666,37755,678.2000122070312
1710132942.0804577,37765,673.7999877929688
1710132946.4388826,37795,673.5999755859375
1710132951.3971717,37825,673.0
1710132972.5579367,37965,675.5999755859375
1710132977.8291476,38000,673.7999877929688
1710132979.3306332,38010,674.5999755859375
1710132981.0034895,38020,677.4000244140625
1710132983.4952714,38035,677.5999755859375
1710133005.404002,38190,676.5999755859375
1710133006.075941,38195,674.7999877929688
1710133009.7739823,38220,670.2000122070312
1710133021.65218,38300,672.0
1710133022.4080112,38305,675.5999755859375
1710133068.721881,38605,675.2000122070312
1710133073.2812262,38635,675.5999755859375
1710133075.6131523,38650,674.4000244140625
1710133093.5980427,38780,674.2000122070312
1710133094.3337414,38785,674.5999755859375
1710133097.1958575,38805,676.0
1710133120.7752542,38970,676.7999877929688
1710133121.442949,38975,676.4000244140625
1710133140.4844806,39105,671.4000244140625
1710133151.5715535,39190,678.0
1710133154.2194495,39210,678.4000244140625
1710133159.9087026,39250,674.0
1710133162.9893515,39275,676.0
1710133163.6812916,39280,680.5999755859375
1710133167.6393678,39310,674.7999877929688
1710133180.585589,39410,676.5999755859375
1710133188.9958894,39475,677.7999877929688
1710133193.1045501,39505,669.4000244140625
1710133204.7285895,39585,676.7999877929688
1710133210.6677291,39630,672.7999877929688
1710133212.6522334,39645,675.4000244140625
1710133251.698062,39930,675.0
1710133281.6464279,40130,677.7999877929688
1710133284.0306494,40145,672.2000122070312
1710133284.858929,40150,675.5999755859375
1710133286.3272789,40160,671.2000122070312
1710133295.9795637,40230,675.7999877929688
1710133301.4497375,40270,677.7999877929688
1710133317.1269822,40385,675.0
1710133317.857064,40390,677.4000244140625
1710133330.7451122,40480,673.4000244140625
1710133349.9248242,40610,675.5999755859375
1710133364.6000197,40710,676.2000122070312
1710133366.044209,40720,676.0
1710133379.5953379,40815,678.0
1710133380.276508,40820,679.4000244140625
1710133394.1309245,40925,676.4000244140625
1710133398.669369,40960,680.4000244140625
1710133404.2759821,41000,676.4000244140625
1710133404.9325125,41005,677.5999755859375
1710133415.144665,41080,677.5999755859375
1710133423.7394829,41145,676.4000244140625
1710133424.7187014,41150,678.4000244140625
1710133443.5909536,41275,675.5999755859375
1710133459.736065,41385,675.5999755859375
1710133463.9167478,41415,675.4000244140625
1710133465.9496765,41430,678.4000244140625
1710133466.6085598,41435,675.0
1710133469.2627842,41455,674.7999877929688
1710133472.6012273,41480,674.5999755859375
1710133476.058421,41505,673.7999877929688
1710133511.5600283,41745,679.2000122070312
1710133513.9046175,41760,675.2000122070312
1710133522.6656828,41815,674.7999877929688
1710133529.8390803,41860,674.4000244140625
1710133533.9038467,41885,670.5999755859375
1710133550.003387,41985,676.4000244140625
1710133560.7609117,42055,674.7999877929688
1710133564.541522,42080,683.5999755859375
1710133595.160594,42285,667.0
1710133598.2355726,42305,675.5999755859375
1710133620.2841208,42455,671.4000244140625
1710133629.2401855,42520,690.0
1710133640.4504654,42605,676.7999877929688
1710133646.2597866,42650,676.0
1710133658.162988,42740,675.2000122070312
1710133662.0074103,42770,673.5999755859375
1710133667.996633,42815,676.4000244140625
1710133696.924908,43005,676.7999877929688
1710133701.0043166,43030,675.2000122070312
1710133710.028721,43090,674.7999877929688
1710133711.4751537,43100,676.7999877929688
1710133712.1478612,43105,675.5999755859375
1710133716.4651265,43135,675.2000122070312
1710133738.9791546,43295,676.0
1710133742.3202753,43315,675.5999755859375
1710133766.0994678,43470,676.5999755859375
1710133770.070327,43500,673.7999877929688
1710133778.9202201,43565,675.5999755859375
1710133782.2612767,43590,675.7999877929688
1710133786.3500502,43620,676.7999877929688
1710133800.210779,43720,673.4000244140625
1710133805.8503056,43760,678.0
1710133807.2146509,43770,677.5999755859375
1710133823.3053918,43880,675.7999877929688
1710133824.8594766,43890,673.4000244140625
1710133832.3722858,43940,674.7999877929688
1710133840.282367,43995,675.4000244140625
1710133855.787385,44100,672.5999755859375
1710133857.789839,44115,678.0
1710133864.7378874,44165,677.5999755859375
1710133886.333372,44325,672.2000122070312
1710133889.736895,44350,676.4000244140625
1710133894.2739768,44385,673.2000122070312
1710133901.7863104,44440,675.5999755859375
1710133905.803676,44470,675.2000122070312
1710133910.6160986,44505,678.4000244140625
1710133922.7717557,44585,677.4000244140625
1710133926.3428578,44605,677.0
1710133942.350359,44700,675.0
1710133961.6604848,44830,682.0
